data from new session is written from here:,,,
Sun May  2 21:50:00 2021,-4,-195,317
Sun May  2 21:50:00 2021,126,-136,368
Sun May  2 21:50:00 2021,-150,-166,235
Sun May  2 21:50:00 2021,-150,-166,235
Sun May  2 21:50:00 2021,-49,-168,242
Sun May  2 21:50:00 2021,205,-81,309
Sun May  2 21:50:00 2021,15,-78,204
Sun May  2 21:50:00 2021,15,-78,204
Sun May  2 21:50:00 2021,55,-210,253
Sun May  2 21:50:00 2021,185,-29,234
Sun May  2 21:50:00 2021,185,-29,234
Sun May  2 21:50:00 2021,-191,-82,140
Sun May  2 21:50:00 2021,-23,-100,190
Sun May  2 21:50:00 2021,-23,-100,190
Sun May  2 21:50:00 2021,94,9,221
Sun May  2 21:50:00 2021,-188,-33,150
Sun May  2 21:50:00 2021,-68,-9,171
Sun May  2 21:50:00 2021,-68,-9,171
Sun May  2 21:50:00 2021,88,63,190
Sun May  2 21:50:00 2021,-141,-12,148
Sun May  2 21:50:00 2021,-141,-12,148
Sun May  2 21:50:00 2021,169,48,176
Sun May  2 21:50:00 2021,73,177,214
Sun May  2 21:50:00 2021,-289,61,173
Sun May  2 21:50:00 2021,-289,61,173
Sun May  2 21:50:00 2021,30,30,257
Sun May  2 21:50:00 2021,-12,147,269
Sun May  2 21:50:00 2021,-12,147,269
Sun May  2 21:50:00 2021,-205,103,228
Sun May  2 21:50:00 2021,40,86,291
Sun May  2 21:50:00 2021,40,86,291
Sun May  2 21:50:00 2021,18,199,320
Sun May  2 21:50:00 2021,-172,42,271
Sun May  2 21:50:00 2021,-172,42,271
Sun May  2 21:50:00 2021,8,32,397
Sun May  2 21:50:00 2021,40,79,400
Sun May  2 21:50:00 2021,40,79,400
Sun May  2 21:50:00 2021,-130,-35,369
Sun May  2 21:50:00 2021,-112,-69,418
Sun May  2 21:50:00 2021,35,73,343
Sun May  2 21:50:00 2021,35,73,343
Sun May  2 21:50:00 2021,-117,-110,347
Sun May  2 21:50:00 2021,-84,-146,402
Sun May  2 21:50:00 2021,-84,-146,402
Sun May  2 21:50:00 2021,77,-26,371
Sun May  2 21:50:00 2021,-49,-131,321
Sun May  2 21:50:00 2021,-49,-131,321
Sun May  2 21:50:00 2021,-1,-144,346
Sun May  2 21:50:00 2021,16,-43,304
Sun May  2 21:50:00 2021,-112,-162,236
Sun May  2 21:50:00 2021,-112,-162,236
Sun May  2 21:50:00 2021,61,-104,278
Sun May  2 21:50:00 2021,66,-102,313
Sun May  2 21:50:00 2021,66,-102,313
Sun May  2 21:50:00 2021,-106,-187,171
Sun May  2 21:50:00 2021,20,-119,233
Sun May  2 21:50:00 2021,-42,-85,260
Sun May  2 21:50:00 2021,-42,-85,260
Sun May  2 21:50:00 2021,-117,-81,107
Sun May  2 21:50:00 2021,138,27,189
Sun May  2 21:50:00 2021,138,27,189
Sun May  2 21:50:00 2021,0,20,206
Sun May  2 21:50:00 2021,-154,-11,104
Sun May  2 21:50:00 2021,-154,-11,104
Sun May  2 21:50:00 2021,157,92,196
Sun May  2 21:50:00 2021,-24,169,218
Sun May  2 21:50:00 2021,-229,45,166
Sun May  2 21:50:00 2021,-229,45,166
Sun May  2 21:50:00 2021,89,75,250
Sun May  2 21:50:00 2021,-64,212,242
Sun May  2 21:50:00 2021,-64,212,242
Sun May  2 21:50:00 2021,-278,15,218
Sun May  2 21:50:00 2021,73,60,342
Sun May  2 21:50:00 2021,88,191,268
Sun May  2 21:50:00 2021,-213,-44,303
Sun May  2 21:50:00 2021,-213,-44,303
Sun May  2 21:50:00 2021,50,-12,406
Sun May  2 21:50:00 2021,44,23,281
Sun May  2 21:50:00 2021,-292,-185,307
Sun May  2 21:50:00 2021,36,-116,377
Sun May  2 21:50:00 2021,36,-116,377
Sun May  2 21:50:00 2021,10,-65,296
Sun May  2 21:50:00 2021,-106,-196,229
Sun May  2 21:50:00 2021,120,-136,311
Sun May  2 21:50:00 2021,-61,-103,267
Sun May  2 21:50:00 2021,-67,-91,118
Sun May  2 21:50:00 2021,-67,-91,118
Sun May  2 21:50:00 2021,179,-54,258
Sun May  2 21:50:00 2021,-33,28,198
Sun May  2 21:50:00 2021,-156,-30,149
Sun May  2 21:50:00 2021,256,58,270
Sun May  2 21:50:00 2021,256,58,270
Sun May  2 21:50:00 2021,-145,105,237
Sun May  2 21:50:00 2021,-163,13,264
Sun May  2 21:50:00 2021,122,113,311
Sun May  2 21:50:00 2021,122,113,311
Sun May  2 21:50:00 2021,-97,85,295
Sun May  2 21:50:00 2021,-194,-38,302
Sun May  2 21:50:00 2021,78,-16,383
Sun May  2 21:50:00 2021,78,-16,383
Sun May  2 21:50:00 2021,-182,50,267
Sun May  2 21:50:00 2021,-117,-102,332
Sun May  2 21:50:00 2021,135,-22,392
Sun May  2 21:50:00 2021,135,-22,392
Sun May  2 21:50:00 2021,-49,-8,297
Sun May  2 21:50:00 2021,-119,-101,315
Sun May  2 21:50:00 2021,115,-82,354
Sun May  2 21:50:00 2021,115,-82,354
Sun May  2 21:50:00 2021,-37,-31,264
Sun May  2 21:50:00 2021,-65,-133,251
Sun May  2 21:50:00 2021,210,-69,352
Sun May  2 21:50:00 2021,31,-19,235
Sun May  2 21:50:00 2021,31,-19,235
Sun May  2 21:50:00 2021,-1,-117,192
Sun May  2 21:50:00 2021,112,-118,324
Sun May  2 21:50:00 2021,-123,-75,189
Sun May  2 21:50:00 2021,-58,-135,176
Sun May  2 21:50:00 2021,173,-88,304
Sun May  2 21:50:00 2021,173,-88,304
Sun May  2 21:50:00 2021,-136,-36,171
Sun May  2 21:50:00 2021,20,-71,151
Sun May  2 21:50:00 2021,124,-47,269
Sun May  2 21:50:00 2021,124,-47,269
Sun May  2 21:50:00 2021,-121,-14,183
Sun May  2 21:50:00 2021,-3,-12,167
Sun May  2 21:50:00 2021,150,29,272
Sun May  2 21:50:00 2021,150,29,272
Sun May  2 21:50:00 2021,-307,-43,242
Sun May  2 21:50:00 2021,-136,-68,213
Sun May  2 21:50:00 2021,166,91,286
Sun May  2 21:50:00 2021,-165,55,208
Sun May  2 21:50:00 2021,-165,55,208
Sun May  2 21:50:00 2021,-1,9,188
Sun May  2 21:50:01 2021,55,18,308
Sun May  2 21:50:01 2021,-174,10,260
Sun May  2 21:50:01 2021,14,14,206
Sun May  2 21:50:01 2021,146,117,292
Sun May  2 21:50:01 2021,146,117,292
Sun May  2 21:50:01 2021,-185,63,244
Sun May  2 21:50:01 2021,-103,87,180
Sun May  2 21:50:01 2021,85,72,349
Sun May  2 21:50:01 2021,85,72,349
Sun May  2 21:50:01 2021,-164,24,296
Sun May  2 21:50:01 2021,17,30,297
Sun May  2 21:50:01 2021,92,68,333
Sun May  2 21:50:01 2021,92,68,333
Sun May  2 21:50:01 2021,-215,24,291
Sun May  2 21:50:01 2021,49,30,251
Sun May  2 21:50:01 2021,36,-2,335
Sun May  2 21:50:01 2021,-203,-51,315
Sun May  2 21:50:01 2021,-51,-54,357
Sun May  2 21:50:01 2021,-51,-54,357
Sun May  2 21:50:01 2021,104,32,352
Sun May  2 21:50:01 2021,-184,-16,301
Sun May  2 21:50:01 2021,2,-53,287
Sun May  2 21:50:01 2021,2,-53,287
Sun May  2 21:50:01 2021,63,8,326
Sun May  2 21:50:01 2021,-143,-68,311
Sun May  2 21:50:01 2021,57,-79,345
Sun May  2 21:50:01 2021,57,-79,345
Sun May  2 21:50:01 2021,-113,-51,296
Sun May  2 21:50:01 2021,-113,-51,296
Sun May  2 21:50:01 2021,-15,-24,281
Sun May  2 21:50:01 2021,68,2,320
Sun May  2 21:50:01 2021,-157,-66,313
Sun May  2 21:50:01 2021,-157,-66,313
Sun May  2 21:50:01 2021,-47,-66,296
Sun May  2 21:50:01 2021,68,-49,328
Sun May  2 21:50:01 2021,-105,-85,297
Sun May  2 21:50:01 2021,-105,-85,297
Sun May  2 21:50:01 2021,-8,-119,298
Sun May  2 21:50:01 2021,113,-29,330
Sun May  2 21:50:01 2021,-152,-91,301
Sun May  2 21:50:01 2021,-152,-91,301
Sun May  2 21:50:01 2021,10,-104,267
Sun May  2 21:50:01 2021,91,-35,319
Sun May  2 21:50:01 2021,-169,-118,237
Sun May  2 21:50:01 2021,-169,-118,237
Sun May  2 21:50:01 2021,-46,-192,269
Sun May  2 21:50:01 2021,-22,-95,292
Sun May  2 21:50:01 2021,-128,-127,256
Sun May  2 21:50:01 2021,-24,-156,237
Sun May  2 21:50:01 2021,-24,-156,237
Sun May  2 21:50:01 2021,60,-15,245
Sun May  2 21:50:01 2021,-102,-57,232
Sun May  2 21:50:01 2021,14,-109,266
Sun May  2 21:50:01 2021,6,-41,277
Sun May  2 21:50:01 2021,6,-41,277
Sun May  2 21:50:01 2021,-75,-30,184
Sun May  2 21:50:01 2021,51,-122,304
Sun May  2 21:50:01 2021,12,20,291
Sun May  2 21:50:01 2021,-126,63,159
Sun May  2 21:50:01 2021,-126,63,159
Sun May  2 21:50:01 2021,-3,-74,237
Sun May  2 21:50:01 2021,35,48,245
Sun May  2 21:50:01 2021,-110,43,217
Sun May  2 21:50:01 2021,-6,-81,293
Sun May  2 21:50:01 2021,-6,-81,293
Sun May  2 21:50:01 2021,26,35,309
Sun May  2 21:50:01 2021,-201,53,184
Sun May  2 21:50:01 2021,-26,-16,246
Sun May  2 21:50:01 2021,71,97,302
Sun May  2 21:50:01 2021,-56,47,225
Sun May  2 21:50:01 2021,-56,47,225
Sun May  2 21:50:01 2021,9,-27,292
Sun May  2 21:50:01 2021,51,68,294
Sun May  2 21:50:01 2021,-207,-19,202
Sun May  2 21:50:01 2021,-207,-19,202
Sun May  2 21:50:01 2021,8,-52,326
Sun May  2 21:50:01 2021,104,91,329
Sun May  2 21:50:01 2021,-150,-38,255
Sun May  2 21:50:01 2021,-150,-38,255
Sun May  2 21:50:01 2021,-10,-73,320
Sun May  2 21:50:01 2021,94,56,307
Sun May  2 21:50:01 2021,-196,-39,225
Sun May  2 21:50:01 2021,48,-89,319
Sun May  2 21:50:01 2021,48,-89,319
Sun May  2 21:50:01 2021,64,26,337
Sun May  2 21:50:01 2021,-188,-33,243
Sun May  2 21:50:01 2021,16,-52,306
Sun May  2 21:50:01 2021,114,44,332
Sun May  2 21:50:01 2021,114,44,332
Sun May  2 21:50:01 2021,-201,-60,256
Sun May  2 21:50:01 2021,2,-77,307
Sun May  2 21:50:01 2021,110,34,312
Sun May  2 21:50:01 2021,110,34,312
Sun May  2 21:50:01 2021,-122,-149,292
Sun May  2 21:50:01 2021,124,-84,325
Sun May  2 21:50:01 2021,-7,-7,328
Sun May  2 21:50:01 2021,-218,-129,288
Sun May  2 21:50:01 2021,-218,-129,288
Sun May  2 21:50:01 2021,-12,-154,328
Sun May  2 21:50:01 2021,-13,-28,284
Sun May  2 21:50:01 2021,-172,-133,266
Sun May  2 21:50:01 2021,-172,-133,266
Sun May  2 21:50:01 2021,86,-47,289
Sun May  2 21:50:01 2021,148,52,275
Sun May  2 21:50:01 2021,-162,-148,260
