data from new session is written from here:
Sun May  2 21:54:42 2021,-87,-14,106
Sun May  2 21:54:42 2021,-87,-14,106
Sun May  2 21:54:42 2021,-83,-34,233
Sun May  2 21:54:42 2021,36,-94,353
Sun May  2 21:54:42 2021,36,-94,353
Sun May  2 21:54:42 2021,209,-70,328
Sun May  2 21:54:42 2021,129,49,346
Sun May  2 21:54:42 2021,129,49,346
Sun May  2 21:54:42 2021,51,26,365
Sun May  2 21:54:42 2021,-28,103,318
Sun May  2 21:54:42 2021,-89,27,224
Sun May  2 21:54:42 2021,-89,27,224
Sun May  2 21:54:42 2021,-171,-90,175
Sun May  2 21:54:42 2021,-199,-46,95
Sun May  2 21:54:42 2021,-199,-46,95
Sun May  2 21:54:42 2021,-121,-112,288
Sun May  2 21:54:42 2021,-5,-195,377
Sun May  2 21:54:42 2021,-5,-195,377
Sun May  2 21:54:42 2021,252,-53,353
Sun May  2 21:54:42 2021,164,75,333
Sun May  2 21:54:42 2021,73,50,341
Sun May  2 21:54:42 2021,73,50,341
Sun May  2 21:54:42 2021,-15,63,319
Sun May  2 21:54:42 2021,-76,23,211
Sun May  2 21:54:42 2021,-76,23,211
Sun May  2 21:54:42 2021,-155,-73,162
Sun May  2 21:54:42 2021,-93,-16,116
Sun May  2 21:54:42 2021,-93,-16,116
Sun May  2 21:54:42 2021,-91,-34,211
Sun May  2 21:54:42 2021,85,-183,368
Sun May  2 21:54:42 2021,209,-110,357
Sun May  2 21:54:42 2021,209,-110,357
Sun May  2 21:54:42 2021,223,51,355
Sun May  2 21:54:42 2021,47,42,341
Sun May  2 21:54:42 2021,47,42,341
Sun May  2 21:54:42 2021,-24,72,337
Sun May  2 21:54:42 2021,-107,30,225
Sun May  2 21:54:42 2021,-107,30,225
Sun May  2 21:54:42 2021,-149,-46,186
Sun May  2 21:54:42 2021,-200,-59,145
Sun May  2 21:54:42 2021,-110,-31,212
Sun May  2 21:54:42 2021,-110,-31,212
Sun May  2 21:54:42 2021,33,-192,394
Sun May  2 21:54:42 2021,157,-103,362
Sun May  2 21:54:42 2021,157,-103,362
Sun May  2 21:54:42 2021,233,47,323
Sun May  2 21:54:42 2021,63,55,314
Sun May  2 21:54:42 2021,-54,32,347
Sun May  2 21:54:42 2021,-54,32,347
Sun May  2 21:54:42 2021,-126,46,249
Sun May  2 21:54:42 2021,-122,-51,152
Sun May  2 21:54:42 2021,-122,-51,152
Sun May  2 21:54:42 2021,-240,-74,154
Sun May  2 21:54:42 2021,-198,-54,220
Sun May  2 21:54:42 2021,-198,-54,220
Sun May  2 21:54:42 2021,35,-92,345
Sun May  2 21:54:42 2021,128,-107,363
Sun May  2 21:54:42 2021,244,36,336
Sun May  2 21:54:42 2021,244,36,336
Sun May  2 21:54:42 2021,127,75,305
Sun May  2 21:54:42 2021,-55,30,343
Sun May  2 21:54:42 2021,-55,30,343
Sun May  2 21:54:42 2021,-145,-16,287
Sun May  2 21:54:42 2021,-228,-96,245
Sun May  2 21:54:42 2021,-228,-96,245
Sun May  2 21:54:42 2021,-168,-106,198
Sun May  2 21:54:42 2021,-144,-88,253
Sun May  2 21:54:42 2021,25,-108,356
Sun May  2 21:54:42 2021,25,-108,356
Sun May  2 21:54:42 2021,126,-133,361
Sun May  2 21:54:42 2021,140,-64,405
Sun May  2 21:54:42 2021,228,46,281
Sun May  2 21:54:42 2021,228,46,281
Sun May  2 21:54:42 2021,-18,67,286
Sun May  2 21:54:42 2021,-184,31,276
Sun May  2 21:54:42 2021,-190,-33,221
Sun May  2 21:54:42 2021,-190,-33,221
Sun May  2 21:54:42 2021,-174,-100,134
Sun May  2 21:54:42 2021,-148,-114,178
Sun May  2 21:54:42 2021,-148,-114,178
Sun May  2 21:54:42 2021,-29,-90,292
Sun May  2 21:54:42 2021,98,3,309
Sun May  2 21:54:42 2021,98,3,309
Sun May  2 21:54:42 2021,125,-39,410
Sun May  2 21:54:42 2021,123,10,366
Sun May  2 21:54:42 2021,57,101,269
Sun May  2 21:54:42 2021,57,101,269
Sun May  2 21:54:42 2021,-134,41,251
Sun May  2 21:54:43 2021,-164,-44,262
Sun May  2 21:54:43 2021,-164,-44,262
Sun May  2 21:54:43 2021,-155,-97,158
Sun May  2 21:54:43 2021,-121,-125,147
Sun May  2 21:54:43 2021,-12,-101,269
